"rteNo","HUC4","BCR","TNC","bio1_5k_50_sd","bio1_5k_50_mean","bio1_5k_tri_50_mean","bio12_5k_50_sd","bio12_5k_50_mean","bio12_5k_tri_50_mean","biocloud1_5k_50_sd","biocloud1_5k_50_mean","biocloud1_5k_tri_50_mean","elevation_5k_50_sd","elevation_5k_50_mean","elevation_5k_tri_50_mean","soil_type_5k_50_diversity","soil_type_5k_50_mode","geological_age_5k_50_diversity","geological_age_5k_50_mode","human_footprint_5k_50_sd","human_footprint_5k_50_mean","human_footprint_5k_tri_50_mean","dhi_gpp_5k_50_sd","dhi_gpp_5k_50_mean","dhi_gpp_5k_tri_50_mean"
85102,"1602","GREAT BASIN","NA1306. Columbia Plateau",1.7766706540876,14.35849459581,1.2706317146157,55.536886844672,351.70419669706,1.933911872118,285.10568472296,4523.3332157579,80.266469822373,238.11246908337,1521.6433121019,156.69408945687,1.0107583138683,19,1.06838356836707,72,17.003179643125,18.987261146497,8.6548387096774,1380.6986214343,3133.3963210702,887.96710526316
85904,"1601","NORTHERN ROCKIES","NA1313. Wyoming Basins",1.9912422171631,9.1078349378066,1.2135581239018,79.277758362725,357.22077526603,2.13344047825,293.75089308659,4890.7013152366,142.14400890262,213.14223321546,2131.6739811912,143.76018808777,0.906111272133978,19,1.45290076535677,80,10.611342733519,15.250793650794,6.9363132911392,1477.6272366746,3247.9671052632,990.66401143791
85024,"1704","GREAT BASIN","NA1306. Columbia Plateau",2.2662000902603,13.475324722326,1.4465130858643,55.203092944383,296.26704052992,1.9244773006716,409.12345681243,5028.5469701013,177.39768662564,282.72881332575,1796.1735015773,186.45149842271,1.39662893105914,19,1.56189952692161,72,4.014646433068,8.4889589905363,3.154181184669,926.43872173266,2486.0849358974,646.14373028391
85301,"1602","GREAT BASIN","NA1306. Columbia Plateau",2.2408281190281,13.359287296822,1.2935800690984,52.332961641465,290.03077105589,1.843070398583,399.63911609263,5040.9709373297,169.64827000818,266.17045919339,1814.3670886076,168.54232594937,1.3568117257267,19,1.5254358744561,80,3.8291531205523,8.1757188498403,2.8653169014085,863.97578948089,2461.2861842105,579.59493670886
85302,"1602","GREAT BASIN","NA1307. Great Basin",1.7112450997178,15.47960858658,1.3754021347615,90.784030411218,321.66109884552,2.4176898971636,412.28970369853,4372.3215960229,96.651648091991,225.37599274757,1463.5367412141,123.11424731183,1.36522392881005,19,0.909963915876758,72,7.2755481497774,9.6531986531987,4.2979797979798,885.24808759405,2106.2096069869,599.41897233202
85153,"1601","NORTHERN ROCKIES","NA1313. Wyoming Basins",1.8264945092611,9.4007468952202,1.1357282246763,83.891422319243,353.44339159915,1.8704550921568,274.73886939858,4801.8661352682,130.77261495311,205.28781984061,2141.6593059937,143.5035488959,0.767290969585621,19,1.28921189669146,80,11.946006898176,15.313099041534,7.218949044586,1463.2117803971,3127.5594059406,863.90028782895
85203,"1601","SOUTHERN ROCKIES/COLORADO PLATEAU","NA0524. Utah-Wyoming Rocky Mountains",2.5593064859548,10.210104607393,1.3725159266416,86.670524663373,440.48632375773,2.181090714651,326.72746622997,4666.718454159,154.70979084688,374.21458713849,1992.7962382445,215.55211598746,0.770521012881408,25,1.59550011387921,80,19.16776998036,21.968652037618,9.4223186119874,1526.669372617,4166.6557377049,1178.3964460784
85907,"1601","SOUTHERN ROCKIES/COLORADO PLATEAU","NA0524. Utah-Wyoming Rocky Mountains",2.1555632134946,9.9874316916163,1.3201637393163,96.199392822117,417.98251310396,2.0541544383691,306.22602193544,4704.9040798611,144.67880748231,319.24294949925,2061.2403846154,207.60697115385,0.771664422212646,25,1.53366127922943,80,17.294571237243,19.519230769231,8.5838709677419,1535.8079749285,3954.573089701,1097.2564155629
85152,"1601","GREAT BASIN","NA1307. Great Basin",2.3512990309949,14.476201634839,1.4656569074701,94.204532207401,461.75419870718,2.6556439281062,321.61185444331,4153.5333937657,96.716002005118,310.9503161313,1490.5993589744,171.78558718861,1.34170622245077,19,1.37237003362091,72,22.860305010809,27.030927835052,12.084405144695,1650.1146733021,3652.7004716981,1012.6252840909
85001,"1602","GREAT BASIN","NA1307. Great Basin",1.9670592781621,15.895999259909,1.3612340688705,96.72189402704,303.2754157502,2.5181386743063,440.65545389287,4323.7259137189,119.46748625202,249.38457442512,1433.4444444444,98.529226618705,1.54435986530503,32,0.798962510464613,72,3.6902214806801,8.1267605633803,3.3267918088737,671.02086282227,1805.8606557377,511.10859375
